date,city,cases,tests,deaths
2021-03-20,Fullerton,5,162,0
2021-03-21,Fullerton,4,168,0
2021-03-22,Fullerton,9,860,0
2021-03-23,Fullerton,7,593,1
2021-03-24,Fullerton,3,724,0
2021-03-25,Fullerton,7,466,1
2021-03-26,Fullerton,7,343,0
2021-03-27,Fullerton,2,130,0
2021-03-28,Fullerton,3,184,0
2021-03-29,Fullerton,12,683,0
2021-03-30,Fullerton,9,693,0
2021-03-31,Fullerton,4,430,0
2021-04-01,Fullerton,4,381,0
2021-04-02,Fullerton,8,335,0
2021-04-03,Fullerton,3,172,0
2021-04-04,Fullerton,2,142,0
2021-04-05,Fullerton,10,999,0
2021-04-06,Fullerton,9,681,0
2021-04-07,Fullerton,6,713,0
2021-04-08,Fullerton,6,368,0
2021-04-09,Fullerton,10,692,0
2021-04-10,Fullerton,9,188,0
2021-04-11,Fullerton,5,143,2
2021-04-12,Fullerton,4,948,0
2021-04-13,Fullerton,7,692,0
2021-04-14,Fullerton,3,789,1
2021-04-15,Fullerton,7,349,1
2021-04-16,Fullerton,7,724,0
2021-04-17,Fullerton,4,139,0
2021-04-18,Fullerton,2,132,0
2021-04-19,Fullerton,8,898,0
2021-04-20,Fullerton,5,775,0
2021-04-21,Fullerton,8,642,0
2021-04-22,Fullerton,4,326,0
2021-04-23,Fullerton,10,560,0
2021-04-24,Fullerton,1,145,0
2021-04-25,Fullerton,5,133,0
2021-04-26,Fullerton,5,811,0
2021-04-27,Fullerton,4,759,0
2021-04-28,Fullerton,1,606,0
2021-04-29,Fullerton,2,297,0
2021-04-30,Fullerton,11,516,0
2021-05-01,Fullerton,1,147,0
2021-05-02,Fullerton,3,156,0
2021-05-03,Fullerton,6,795,0
2021-05-04,Fullerton,2,757,0
2021-05-05,Fullerton,2,618,0
2021-05-06,Fullerton,2,280,0
2021-05-07,Fullerton,4,483,0
2021-05-08,Fullerton,1,131,0
2021-05-09,Fullerton,0,135,0
2021-05-10,Fullerton,3,799,0
2021-05-11,Fullerton,7,818,0
2021-05-12,Fullerton,4,636,0
2021-05-13,Fullerton,5,386,0
2021-05-14,Fullerton,2,402,0
2021-05-15,Fullerton,1,151,0
2021-05-16,Fullerton,0,142,0
2021-05-17,Fullerton,0,565,0
2021-05-18,Fullerton,4,598,0
2021-05-19,Fullerton,1,389,0
2021-05-20,Fullerton,2,276,0
2021-05-21,Fullerton,3,314,0
2021-05-22,Fullerton,0,144,0
2021-05-23,Fullerton,1,151,0
2021-05-24,Fullerton,3,610,0
2021-05-25,Fullerton,6,598,0
2021-05-26,Fullerton,3,426,0
2021-05-27,Fullerton,1,381,0
2021-05-28,Fullerton,1,336,0
2021-05-29,Fullerton,1,143,0
2021-05-30,Fullerton,0,240,0
2021-05-31,Fullerton,2,172,0
2021-06-01,Fullerton,8,767,1
2021-06-02,Fullerton,5,604,0
2021-06-03,Fullerton,10,342,0
2021-06-04,Fullerton,4,422,0
2021-06-05,Fullerton,10,239,0
2021-06-06,Fullerton,4,226,0
2021-06-07,Fullerton,6,729,0
2021-06-08,Fullerton,6,512,0
2021-06-09,Fullerton,0,455,0
2021-06-10,Fullerton,6,406,0
2021-06-11,Fullerton,4,363,0
2021-06-12,Fullerton,6,256,0
2021-06-13,Fullerton,2,258,0
2021-06-14,Fullerton,2,489,0
2021-06-15,Fullerton,0,463,0
2021-06-16,Fullerton,2,487,0
2021-06-17,Fullerton,6,383,0
2021-06-18,Fullerton,0,381,0
2021-06-19,Fullerton,6,207,0
2021-06-20,Fullerton,2,223,0
2021-06-21,Fullerton,6,489,0
2021-06-22,Fullerton,6,435,0
2021-06-23,Fullerton,4,409,0
2021-06-24,Fullerton,15,330,0
2021-06-25,Fullerton,14,367,0
2021-06-26,Fullerton,2,208,0
2021-06-27,Fullerton,6,213,0
2021-06-28,Fullerton,10,576,0
2021-06-29,Fullerton,10,456,0
2021-06-30,Fullerton,16,497,0
2021-07-01,Fullerton,16,415,0
2021-07-02,Fullerton,4,376,0
2021-07-03,Fullerton,4,242,0
2021-07-04,Fullerton,4,109,0
2021-07-05,Fullerton,16,323,0
2021-07-06,Fullerton,31,542,0
2021-07-07,Fullerton,26,477,0
2021-07-08,Fullerton,20,437,0
2021-07-09,Fullerton,22,429,0
2021-07-10,Fullerton,16,281,2
2021-07-11,Fullerton,26,230,0
2021-07-12,Fullerton,30,552,0
2021-07-13,Fullerton,41,526,0
2021-07-14,Fullerton,34,465,0
2021-07-15,Fullerton,37,462,0
2021-07-16,Fullerton,31,570,0
2021-07-17,Fullerton,28,335,0
2021-07-18,Fullerton,24,293,0
2021-07-19,Fullerton,53,620,0
2021-07-20,Fullerton,55,606,0
2021-07-21,Fullerton,32,603,0
2021-07-22,Fullerton,48,793,0
2021-07-23,Fullerton,52,691,0
2021-07-24,Fullerton,42,505,0
2021-07-25,Fullerton,56,362,0
2021-07-26,Fullerton,65,712,0
2021-07-27,Fullerton,54,739,0
2021-07-28,Fullerton,98,593,0
2021-07-29,Fullerton,99,899,0
2021-07-30,Fullerton,94,834,2
2021-07-31,Fullerton,68,467,0
2021-08-01,Fullerton,66,406,0
2021-08-02,Fullerton,101,780,0
2021-08-03,Fullerton,104,819,0
2021-08-04,Fullerton,90,888,0
2021-08-05,Fullerton,105,955,0
2021-08-06,Fullerton,92,824,0
2021-08-07,Fullerton,40,513,0
2021-08-08,Fullerton,62,402,0
2021-08-09,Fullerton,86,1017,2
2021-08-10,Fullerton,105,789,0
2021-08-11,Fullerton,93,926,2
2021-08-12,Fullerton,70,937,0
2021-08-13,Fullerton,78,768,2
2021-08-14,Fullerton,74,481,0
2021-08-15,Fullerton,42,359,0
2021-08-16,Fullerton,118,984,0
2021-08-17,Fullerton,88,840,4
2021-08-18,Fullerton,102,928,0
2021-08-19,Fullerton,98,912,0
2021-08-20,Fullerton,84,855,0
2021-08-21,Fullerton,40,478,4
2021-08-22,Fullerton,52,447,0
2021-08-23,Fullerton,76,1204,2
2021-08-24,Fullerton,74,846,0
2021-08-25,Fullerton,74,913,0
2021-08-26,Fullerton,62,1024,4
2021-08-27,Fullerton,50,895,0
2021-08-28,Fullerton,26,481,0
2021-08-29,Fullerton,55,399,2
2021-08-30,Fullerton,62,1149,0
2021-08-31,Fullerton,78,1141,0
2021-09-01,Fullerton,84,1135,0
2021-09-02,Fullerton,51,1039,4
2021-09-03,Fullerton,52,867,0
2021-09-04,Fullerton,43,467,2
2021-09-05,Fullerton,43,452,2
2021-09-06,Fullerton,24,379,0
2021-09-07,Fullerton,50,1245,2
2021-09-08,Fullerton,61,1217,0
2021-09-09,Fullerton,62,1078,0
2021-09-10,Fullerton,60,1000,0
2021-09-11,Fullerton,47,513,2
2021-09-12,Fullerton,33,450,4
2021-09-13,Fullerton,51,1192,2
2021-09-14,Fullerton,34,1080,0
2021-09-15,Fullerton,60,1117,0
2021-09-16,Fullerton,34,921,0
2021-09-17,Fullerton,44,973,0
2021-09-18,Fullerton,23,454,0
2021-09-19,Fullerton,23,439,2
2021-09-20,Fullerton,46,1080,2
2021-09-21,Fullerton,48,936,2
2021-09-22,Fullerton,35,891,0
2021-09-23,Fullerton,26,964,0
2021-09-24,Fullerton,36,816,0
2021-09-25,Fullerton,37,449,0
2021-09-26,Fullerton,18,435,2
2021-09-27,Fullerton,42,994,0
2021-09-28,Fullerton,30,1024,0
2021-09-29,Fullerton,22,884,0
2021-09-30,Fullerton,21,983,0
2021-10-01,Fullerton,29,894,0
2021-10-02,Fullerton,22,537,0
2021-10-03,Fullerton,16,389,0
2021-10-04,Fullerton,22,1019,0
2021-10-05,Fullerton,38,947,0
2021-10-06,Fullerton,32,1098,2
2021-10-07,Fullerton,42,947,0
2021-10-08,Fullerton,46,851,0
2021-10-09,Fullerton,12,361,0
2021-10-10,Fullerton,10,350,0
2021-10-11,Fullerton,32,965,0
2021-10-12,Fullerton,40,905,0
2021-10-13,Fullerton,46,991,0
2021-10-14,Fullerton,30,997,0
2021-10-15,Fullerton,22,837,0
2021-10-16,Fullerton,20,440,2
2021-10-17,Fullerton,16,351,2
2021-10-18,Fullerton,38,985,0
2021-10-19,Fullerton,24,897,2
2021-10-20,Fullerton,52,1108,0
2021-10-21,Fullerton,41,1002,0
2021-10-22,Fullerton,36,842,0
2021-10-23,Fullerton,26,405,0
2021-10-24,Fullerton,19,325,0
2021-10-25,Fullerton,42,960,0
2021-10-26,Fullerton,29,928,0
2021-10-27,Fullerton,36,1088,0
2021-10-28,Fullerton,42,953,2
2021-10-29,Fullerton,36,908,2
2021-10-30,Fullerton,10,358,4
2021-10-31,Fullerton,18,372,0
2021-11-01,Fullerton,28,1142,0
2021-11-02,Fullerton,21,1007,0
2021-11-03,Fullerton,42,1169,0
2021-11-04,Fullerton,40,1184,0
2021-11-05,Fullerton,32,885,0
2021-11-06,Fullerton,24,378,2
2021-11-07,Fullerton,16,422,2
2021-11-08,Fullerton,40,1245,0
2021-11-09,Fullerton,23,896,2
2021-11-10,Fullerton,38,1091,2
2021-11-11,Fullerton,50,1093,2
2021-11-12,Fullerton,16,779,0
2021-11-13,Fullerton,26,406,0
2021-11-14,Fullerton,24,406,0
2021-11-15,Fullerton,54,1192,0
2021-11-16,Fullerton,18,974,0
2021-11-17,Fullerton,46,1201,0
2021-11-18,Fullerton,48,1060,0
2021-11-19,Fullerton,34,797,0
2021-11-20,Fullerton,34,421,0
2021-11-21,Fullerton,11,308,0
2021-11-22,Fullerton,32,1077,0
2021-11-23,Fullerton,24,793,0
2021-11-24,Fullerton,40,791,0
2021-11-25,Fullerton,16,187,0
2021-11-26,Fullerton,30,604,0
2021-11-27,Fullerton,32,438,0
2021-11-28,Fullerton,20,406,0
2021-11-29,Fullerton,52,1134,4
2021-11-30,Fullerton,46,1086,0
2021-12-01,Fullerton,34,1136,0
2021-12-02,Fullerton,42,1149,0
2021-12-03,Fullerton,40,820,0
2021-12-04,Fullerton,22,506,0
2021-12-05,Fullerton,30,361,2
2021-12-06,Fullerton,60,1144,0
2021-12-07,Fullerton,62,1025,2
2021-12-08,Fullerton,50,1139,0
2021-12-09,Fullerton,74,1247,0
2021-12-10,Fullerton,39,875,0
2021-12-11,Fullerton,40,508,0
2021-12-12,Fullerton,20,349,0
2021-12-13,Fullerton,72,1097,0
2021-12-14,Fullerton,33,888,1
2021-12-15,Fullerton,40,1176,0
2021-12-16,Fullerton,90,1184,0
2021-12-17,Fullerton,61,1004,2
2021-12-18,Fullerton,56,659,0
2021-12-19,Fullerton,61,557,0
2021-12-20,Fullerton,131,1247,0
2021-12-21,Fullerton,177,1275,0
2021-12-22,Fullerton,253,1628,0
2021-12-23,Fullerton,251,1542,0
2021-12-24,Fullerton,166,873,6
2021-12-25,Fullerton,90,314,0
2021-12-26,Fullerton,279,997,0
2021-12-27,Fullerton,629,2408,0
2021-12-28,Fullerton,724,2297,0
2021-12-29,Fullerton,408,2226,2
2021-12-30,Fullerton,265,1769,0
2021-12-31,Fullerton,152,1007,0
2022-01-01,Fullerton,23,413,2
2022-01-02,Fullerton,66,630,2
2022-01-03,Fullerton,103,1940,0
2022-01-04,Fullerton,95,1803,2
2022-01-05,Fullerton,93,1800,0
2022-01-06,Fullerton,72,1759,0
2022-01-07,Fullerton,53,1473,1
2022-01-08,Fullerton,25,568,0
2022-01-09,Fullerton,22,465,0
2022-01-10,Fullerton,61,1768,2
2022-01-11,Fullerton,46,1303,3
2022-01-12,Fullerton,36,1455,2
2022-01-13,Fullerton,40,1319,0
2022-01-14,Fullerton,25,1262,1
2022-01-15,Fullerton,11,524,3
2022-01-16,Fullerton,14,437,2
2022-01-17,Fullerton,31,1196,0
2022-01-18,Fullerton,30,1370,0
2022-01-19,Fullerton,28,1324,0
2022-01-20,Fullerton,39,1402,1
2022-01-21,Fullerton,10,949,1
2022-01-22,Fullerton,10,413,0
2022-01-23,Fullerton,6,368,2
2022-01-24,Fullerton,20,1267,0
2022-01-25,Fullerton,12,1071,0
2022-01-26,Fullerton,14,911,0
2022-01-27,Fullerton,21,1059,4
2022-01-28,Fullerton,13,796,1
2022-01-29,Fullerton,6,282,1
2022-01-30,Fullerton,3,288,2
2022-01-31,Fullerton,16,1125,2
2022-02-01,Fullerton,8,953,0
2022-02-02,Fullerton,6,886,0
2022-02-03,Fullerton,3,902,0
2022-02-04,Fullerton,7,713,1
2022-02-05,Fullerton,4,239,0
2022-02-06,Fullerton,1,233,0
2022-02-07,Fullerton,3,966,0
2022-02-08,Fullerton,1,826,0
2022-02-09,Fullerton,2,735,0
2022-02-10,Fullerton,0,799,0
2022-02-11,Fullerton,2,566,1
2022-02-12,Fullerton,0,222,0
2022-02-13,Fullerton,0,198,1
2022-02-14,Fullerton,0,727,0
2022-02-15,Fullerton,0,771,1
2022-02-16,Fullerton,0,716,0
2022-02-17,Fullerton,0,591,0
2022-02-18,Fullerton,0,683,0
2022-02-19,Fullerton,2,168,0
2022-02-20,Fullerton,0,168,0
2022-02-21,Fullerton,0,437,0
2022-02-22,Fullerton,0,828,0
2022-02-23,Fullerton,0,581,0
2022-02-24,Fullerton,2,620,0
2022-02-25,Fullerton,0,597,0
2022-02-26,Fullerton,0,154,0
2022-02-27,Fullerton,0,125,0
2022-02-28,Fullerton,0,563,0
2022-03-01,Fullerton,0,419,0
2022-03-02,Fullerton,0,84,0
2020-01-25,Garden Grove,2,4,0
2020-02-07,Garden Grove,2,19,0
2020-02-15,Garden Grove,0,1,0
2020-02-22,Garden Grove,0,2,0
2020-03-02,Garden Grove,0,1,0
2020-03-05,Garden Grove,0,2,0
2020-03-06,Garden Grove,0,3,0
2020-03-07,Garden Grove,0,7,0
2020-03-10,Garden Grove,0,5,0
2020-03-11,Garden Grove,0,2,0
2020-03-12,Garden Grove,0,2,0
2020-03-13,Garden Grove,0,7,0
2020-03-14,Garden Grove,0,4,0
2020-03-15,Garden Grove,0,3,0
2020-03-16,Garden Grove,0,12,0
2020-03-17,Garden Grove,0,12,0
2020-03-18,Garden Grove,0,12,0
2020-03-19,Garden Grove,0,8,0
2020-03-20,Garden Grove,1,18,0
2020-03-21,Garden Grove,0,7,0
2020-03-22,Garden Grove,1,7,0
2020-03-23,Garden Grove,1,12,0
2020-03-24,Garden Grove,2,13,0
2020-03-25,Garden Grove,5,19,0
2020-03-26,Garden Grove,2,24,0
2020-03-27,Garden Grove,1,14,0
2020-03-28,Garden Grove,3,13,0
2020-03-29,Garden Grove,2,14,0
2020-03-30,Garden Grove,3,18,0
2020-03-31,Garden Grove,4,23,0
2020-04-01,Garden Grove,4,38,0
2020-04-02,Garden Grove,2,17,0
2020-04-03,Garden Grove,6,25,1
2020-04-04,Garden Grove,0,19,0
2020-04-05,Garden Grove,0,11,0
2020-04-06,Garden Grove,2,26,0
2020-04-07,Garden Grove,0,44,0
2020-04-08,Garden Grove,4,27,0
2020-04-09,Garden Grove,2,30,0
2020-04-10,Garden Grove,5,35,0
2020-04-11,Garden Grove,2,20,0
2020-04-12,Garden Grove,0,14,0
2020-04-13,Garden Grove,4,36,0
2020-04-14,Garden Grove,4,33,0
2020-04-15,Garden Grove,7,40,0
2020-04-16,Garden Grove,3,41,0
2020-04-17,Garden Grove,8,57,0
2020-04-18,Garden Grove,0,17,0
2020-04-19,Garden Grove,1,21,0
2020-04-20,Garden Grove,2,56,0
2020-04-21,Garden Grove,2,49,0
2020-04-22,Garden Grove,6,53,0
2020-04-23,Garden Grove,7,117,1
2020-04-24,Garden Grove,10,73,0
2020-04-25,Garden Grove,2,39,0
2020-04-26,Garden Grove,5,35,0
2020-04-27,Garden Grove,13,86,0
2020-04-28,Garden Grove,13,95,0
2020-04-29,Garden Grove,7,68,1
2020-04-30,Garden Grove,15,64,0
2020-05-01,Garden Grove,17,210,0
2020-05-02,Garden Grove,3,53,1
2020-05-03,Garden Grove,1,33,0
2020-05-04,Garden Grove,8,100,0
2020-05-05,Garden Grove,9,94,0
2020-05-06,Garden Grove,5,59,0
2020-05-07,Garden Grove,7,84,1
2020-05-08,Garden Grove,12,112,0
2020-05-09,Garden Grove,7,55,0
2020-05-10,Garden Grove,0,110,0
2020-05-11,Garden Grove,11,116,0
2020-05-12,Garden Grove,10,179,0
2020-05-13,Garden Grove,14,117,0
2020-05-14,Garden Grove,8,69,0
2020-05-15,Garden Grove,9,116,0
2020-05-16,Garden Grove,13,54,0
2020-05-17,Garden Grove,7,40,0
2020-05-18,Garden Grove,7,129,0
2020-05-19,Garden Grove,18,129,0
2020-05-20,Garden Grove,13,106,2
2020-05-21,Garden Grove,13,134,0
2020-05-22,Garden Grove,16,254,0
2020-05-23,Garden Grove,8,59,0
2020-05-24,Garden Grove,8,34,0
2020-05-25,Garden Grove,7,75,0
2020-05-26,Garden Grove,22,162,0
2020-05-27,Garden Grove,15,161,0
2020-05-28,Garden Grove,21,287,0
2020-05-29,Garden Grove,12,166,0
2020-05-30,Garden Grove,14,115,0
2020-05-31,Garden Grove,3,73,1
2020-06-01,Garden Grove,15,164,0
2020-06-02,Garden Grove,25,236,0
2020-06-03,Garden Grove,11,145,0
2020-06-04,Garden Grove,18,235,0
2020-06-05,Garden Grove,19,211,0
2020-06-06,Garden Grove,13,140,0
2020-06-07,Garden Grove,10,70,0
2020-06-08,Garden Grove,28,176,0
2020-06-09,Garden Grove,19,281,0
2020-06-10,Garden Grove,12,194,1
2020-06-11,Garden Grove,20,239,0
2020-06-12,Garden Grove,19,220,0
2020-06-13,Garden Grove,13,129,0
2020-06-14,Garden Grove,16,73,0
2020-06-15,Garden Grove,23,217,0
2020-06-16,Garden Grove,42,296,2
2020-06-17,Garden Grove,34,208,0
2020-06-18,Garden Grove,42,305,0
2020-06-19,Garden Grove,40,275,0
2020-06-20,Garden Grove,32,167,0
2020-06-21,Garden Grove,22,97,0
2020-06-22,Garden Grove,36,257,0
2020-06-23,Garden Grove,34,291,0
2020-06-24,Garden Grove,48,272,1
2020-06-25,Garden Grove,64,404,0
2020-06-26,Garden Grove,58,340,2
2020-06-27,Garden Grove,41,171,0
2020-06-28,Garden Grove,29,126,1
2020-06-29,Garden Grove,76,402,0
2020-06-30,Garden Grove,72,355,2
2020-07-01,Garden Grove,69,342,1
2020-07-02,Garden Grove,40,300,1
2020-07-03,Garden Grove,33,200,0
2020-07-04,Garden Grove,29,92,0
2020-07-05,Garden Grove,28,119,2
2020-07-06,Garden Grove,65,310,1
2020-07-07,Garden Grove,56,323,0
2020-07-08,Garden Grove,61,330,0
2020-07-09,Garden Grove,64,457,0
2020-07-10,Garden Grove,58,377,1
2020-07-11,Garden Grove,46,208,1
2020-07-12,Garden Grove,29,124,2
2020-07-13,Garden Grove,56,450,1
2020-07-14,Garden Grove,39,405,0
2020-07-15,Garden Grove,74,378,2
2020-07-16,Garden Grove,53,452,1
2020-07-17,Garden Grove,44,361,0
2020-07-18,Garden Grove,46,217,1
2020-07-19,Garden Grove,20,142,1
2020-07-20,Garden Grove,32,306,0
2020-07-21,Garden Grove,30,337,2
2020-07-22,Garden Grove,32,435,0
2020-07-23,Garden Grove,39,355,1
2020-07-24,Garden Grove,34,271,2
2020-07-25,Garden Grove,35,192,1
2020-07-26,Garden Grove,7,111,1
2020-07-27,Garden Grove,33,275,0
2020-07-28,Garden Grove,32,349,0
2020-07-29,Garden Grove,44,644,1
2020-07-30,Garden Grove,26,364,0
2020-07-31,Garden Grove,43,313,3
2020-08-01,Garden Grove,26,222,1
2020-08-02,Garden Grove,24,191,0
2020-08-03,Garden Grove,23,260,1
2020-08-04,Garden Grove,50,464,0
2020-08-05,Garden Grove,34,669,4
2020-08-06,Garden Grove,19,249,3
2020-08-07,Garden Grove,29,302,2
2020-08-08,Garden Grove,10,162,1
2020-08-09,Garden Grove,12,129,1
2020-08-10,Garden Grove,21,319,1
2020-08-11,Garden Grove,30,351,2
2020-08-12,Garden Grove,17,267,3
2020-08-13,Garden Grove,14,387,4
2020-08-14,Garden Grove,18,227,0
2020-08-15,Garden Grove,17,153,2
2020-08-16,Garden Grove,6,115,1
2020-08-17,Garden Grove,17,343,1
2020-08-18,Garden Grove,17,453,2
2020-08-19,Garden Grove,14,408,2
2020-08-20,Garden Grove,6,293,1
2020-08-21,Garden Grove,17,243,1
2020-08-22,Garden Grove,10,149,0
2020-08-23,Garden Grove,6,109,0
2020-08-24,Garden Grove,15,348,2
2020-08-25,Garden Grove,18,332,3
2020-08-26,Garden Grove,14,348,3
2020-08-27,Garden Grove,18,199,0
2020-08-28,Garden Grove,25,226,0
2020-08-29,Garden Grove,16,134,0
2020-08-30,Garden Grove,6,92,0
2020-08-31,Garden Grove,21,291,1
2020-09-01,Garden Grove,17,381,0
2020-09-02,Garden Grove,21,359,0
2020-09-03,Garden Grove,20,280,1
2020-09-04,Garden Grove,8,222,0
2020-09-05,Garden Grove,15,153,1
2020-09-06,Garden Grove,6,95,1
2020-09-07,Garden Grove,1,73,0
2020-09-08,Garden Grove,22,347,0
2020-09-09,Garden Grove,15,427,0
2020-09-10,Garden Grove,9,212,0
2020-09-11,Garden Grove,17,272,0
2020-09-12,Garden Grove,13,144,1
2020-09-13,Garden Grove,5,67,0
2020-09-14,Garden Grove,5,254,2
2020-09-15,Garden Grove,9,383,1
2020-09-16,Garden Grove,18,448,0
2020-09-17,Garden Grove,17,238,1
2020-09-18,Garden Grove,12,251,0
2020-09-19,Garden Grove,8,151,0
2020-09-20,Garden Grove,2,87,0
2020-09-21,Garden Grove,21,296,0
2020-09-22,Garden Grove,14,462,1
2020-09-23,Garden Grove,22,481,0
2020-09-24,Garden Grove,13,282,0
2020-09-25,Garden Grove,16,234,1
2020-09-26,Garden Grove,13,139,1
2020-09-27,Garden Grove,8,121,2
2020-09-28,Garden Grove,24,340,0
2020-09-29,Garden Grove,14,402,0
2020-09-30,Garden Grove,22,444,0
2020-10-01,Garden Grove,19,294,0
2020-10-02,Garden Grove,14,323,1
2020-10-03,Garden Grove,14,163,1
2020-10-04,Garden Grove,5,91,3
2020-10-05,Garden Grove,11,324,0
2020-10-06,Garden Grove,17,523,0
2020-10-07,Garden Grove,9,503,0
2020-10-08,Garden Grove,16,313,2
2020-10-09,Garden Grove,9,294,2
2020-10-10,Garden Grove,15,180,0
2020-10-11,Garden Grove,5,110,0
2020-10-12,Garden Grove,10,293,0
2020-10-13,Garden Grove,13,493,0
2020-10-14,Garden Grove,14,495,1
2020-10-15,Garden Grove,14,344,0
2020-10-16,Garden Grove,20,307,0
2020-10-17,Garden Grove,4,167,1
2020-10-18,Garden Grove,8,110,0
2020-10-19,Garden Grove,20,385,0
2020-10-20,Garden Grove,24,490,2
2020-10-21,Garden Grove,14,488,2
2020-10-22,Garden Grove,8,301,0
2020-10-23,Garden Grove,9,291,0
2020-10-24,Garden Grove,8,136,1
2020-10-25,Garden Grove,13,144,0
2020-10-26,Garden Grove,21,431,0
2020-10-27,Garden Grove,11,406,1
2020-10-28,Garden Grove,13,503,0
2020-10-29,Garden Grove,18,364,0
2020-10-30,Garden Grove,17,304,0
2020-10-31,Garden Grove,15,170,0
2020-11-01,Garden Grove,13,102,1
2020-11-02,Garden Grove,28,389,0
2020-11-03,Garden Grove,29,567,0
2020-11-04,Garden Grove,44,556,1
2020-11-05,Garden Grove,25,390,0
2020-11-06,Garden Grove,23,452,0
2020-11-07,Garden Grove,26,175,0
2020-11-08,Garden Grove,16,153,0
2020-11-09,Garden Grove,47,463,0
2020-11-10,Garden Grove,30,621,0
2020-11-11,Garden Grove,25,538,0
2020-11-12,Garden Grove,46,526,0
2020-11-13,Garden Grove,50,482,0
2020-11-14,Garden Grove,34,296,0
2020-11-15,Garden Grove,29,183,1
2020-11-16,Garden Grove,61,545,0
2020-11-17,Garden Grove,92,813,0
2020-11-18,Garden Grove,96,859,0
2020-11-19,Garden Grove,84,611,0
2020-11-20,Garden Grove,125,950,1
2020-11-21,Garden Grove,68,432,0
2020-11-22,Garden Grove,30,216,0
2020-11-23,Garden Grove,79,721,0
2020-11-24,Garden Grove,121,1026,0
2020-11-25,Garden Grove,118,929,1
2020-11-26,Garden Grove,25,138,0
2020-11-27,Garden Grove,76,413,0
2020-11-28,Garden Grove,96,534,1
2020-11-29,Garden Grove,69,271,2
2020-11-30,Garden Grove,169,961,1
2020-12-01,Garden Grove,161,1328,0
2020-12-02,Garden Grove,177,1177,0
2020-12-03,Garden Grove,197,998,3
2020-12-04,Garden Grove,213,1008,0
2020-12-05,Garden Grove,152,656,0
2020-12-06,Garden Grove,63,267,1
2020-12-07,Garden Grove,194,1065,2
2020-12-08,Garden Grove,288,1488,2
2020-12-09,Garden Grove,243,1370,0
2020-12-10,Garden Grove,214,1179,3
2020-12-11,Garden Grove,252,1181,2
2020-12-12,Garden Grove,176,781,2
2020-12-13,Garden Grove,71,328,0
2020-12-14,Garden Grove,233,1349,0
2020-12-15,Garden Grove,327,1552,1
2020-12-16,Garden Grove,339,1653,2
2020-12-17,Garden Grove,283,1341,5
2020-12-18,Garden Grove,281,1331,1
2020-12-19,Garden Grove,186,904,3
2020-12-20,Garden Grove,92,430,1
2020-12-21,Garden Grove,302,1539,7
2020-12-22,Garden Grove,296,1445,7
2020-12-23,Garden Grove,324,1603,2
2020-12-24,Garden Grove,145,691,4
2020-12-25,Garden Grove,51,151,4
2020-12-26,Garden Grove,164,738,2
2020-12-27,Garden Grove,102,376,2
2020-12-28,Garden Grove,381,1534,4
2020-12-29,Garden Grove,394,1753,3
2020-12-30,Garden Grove,406,1757,4
2020-12-31,Garden Grove,233,1045,3
2021-01-01,Garden Grove,81,247,3
2021-01-02,Garden Grove,251,1063,7
2021-01-03,Garden Grove,100,438,6
2021-01-04,Garden Grove,325,1975,6
2021-01-05,Garden Grove,378,1813,7
2021-01-06,Garden Grove,317,1629,6
2021-01-07,Garden Grove,337,1627,6
2021-01-08,Garden Grove,284,1398,4
2021-01-09,Garden Grove,168,819,6
2021-01-10,Garden Grove,90,346,6
2021-01-11,Garden Grove,279,1613,3
2021-01-12,Garden Grove,288,1791,9
2021-01-13,Garden Grove,231,1617,7
2021-01-14,Garden Grove,195,1437,5
2021-01-15,Garden Grove,194,1339,4
2021-01-16,Garden Grove,125,698,2
2021-01-17,Garden Grove,69,388,5
2021-01-18,Garden Grove,182,1356,6
2021-01-19,Garden Grove,214,1487,0
2021-01-20,Garden Grove,164,1410,5
2021-01-21,Garden Grove,181,1295,8
2021-01-22,Garden Grove,152,1100,4
2021-01-23,Garden Grove,84,573,2
2021-01-24,Garden Grove,49,268,4
2021-01-25,Garden Grove,123,1334,2
2021-01-26,Garden Grove,149,1272,4
2021-01-27,Garden Grove,146,1117,2
2021-01-28,Garden Grove,124,1164,1
2021-01-29,Garden Grove,107,872,4
